season,match_id,team_a,team_b,team_a_score,team_b_score,winner,date,venue,strength_a,strength_b
6,PKL_S6_M085,Bengal Warriors,Patna Pirates,40,37,Bengal Warriors,2023-03-26,Pune,0.8508501887857565,0.8428268885184655
6,PKL_S6_M086,Bengal Warriors,Puneri Paltan,26,42,Puneri Paltan,2023-03-27,Chennai,0.8508501887857565,0.657825832415188
6,PKL_S6_M087,Dabang Delhi KC,Bengal Warriors,44,37,Dabang Delhi KC,2023-03-28,Delhi,0.8070620317522609,0.8508501887857565
6,PKL_S6_M088,U Mumba,Bengal Warriors,31,34,Bengal Warriors,2023-03-29,Haryana,0.8424470349569956,0.8508501887857565
6,PKL_S6_M089,Patna Pirates,Bengaluru Bulls,31,42,Bengaluru Bulls,2023-03-30,Mumbai,0.8428268885184655,0.6044735210737484
6,PKL_S6_M090,Bengal Warriors,U Mumba,29,42,U Mumba,2023-03-31,Lucknow,0.8508501887857565,0.8424470349569956
6,PKL_S6_M091,Dabang Delhi KC,Bengal Warriors,44,27,Dabang Delhi KC,2023-04-01,Hyderabad,0.8070620317522609,0.8508501887857565
6,PKL_S6_M092,Gujarat Giants,Telugu Titans,33,37,Telugu Titans,2023-04-02,Jaipur,0.6586144567955755,0.6902825067003335
6,PKL_S6_M093,Puneri Paltan,Tamil Thalaivas,28,40,Tamil Thalaivas,2023-04-03,Pune,0.657825832415188,0.7436658484544713
6,PKL_S6_M094,Haryana Steelers,U Mumba,35,25,Haryana Steelers,2023-04-04,Patna,0.778460382347631,0.8424470349569956
6,PKL_S6_M095,Bengaluru Bulls,Haryana Steelers,35,34,Bengaluru Bulls,2023-04-05,Lucknow,0.6044735210737484,0.778460382347631
6,PKL_S6_M096,Patna Pirates,UP Yoddhas,33,27,Patna Pirates,2023-04-06,Patna,0.8428268885184655,0.6659489245947993
6,PKL_S6_M097,UP Yoddhas,Patna Pirates,33,34,UP Yoddhas,2023-04-07,Delhi,0.6659489245947993,0.8428268885184655
6,PKL_S6_M098,Bengal Warriors,Telugu Titans,36,32,Telugu Titans,2023-04-08,Haryana,0.8508501887857565,0.6902825067003335
6,PKL_S6_M099,Telugu Titans,Bengal Warriors,42,29,Telugu Titans,2023-04-09,Chennai,0.6902825067003335,0.8508501887857565
6,PKL_S6_M100,Bengaluru Bulls,UP Yoddhas,32,34,Bengaluru Bulls,2023-04-10,Mumbai,0.6044735210737484,0.6659489245947993
6,PKL_S6_M101,Dabang Delhi KC,Patna Pirates,32,36,Dabang Delhi KC,2023-04-11,Ahmedabad,0.8070620317522609,0.8428268885184655
6,PKL_S6_M102,Haryana Steelers,Bengaluru Bulls,37,30,Haryana Steelers,2023-04-12,Lucknow,0.778460382347631,0.6044735210737484
6,PKL_S6_M103,Telugu Titans,Bengaluru Bulls,41,34,Telugu Titans,2023-04-13,Delhi,0.6902825067003335,0.6044735210737484
6,PKL_S6_M104,Dabang Delhi KC,Haryana Steelers,26,41,Haryana Steelers,2023-04-14,Mumbai,0.8070620317522609,0.778460382347631
6,PKL_S6_M105,Telugu Titans,Gujarat Giants,30,40,Gujarat Giants,2023-04-15,Haryana,0.6902825067003335,0.6586144567955755
6,PKL_S6_M106,Gujarat Giants,UP Yoddhas,37,35,UP Yoddhas,2023-04-16,Patna,0.6586144567955755,0.6659489245947993
6,PKL_S6_M107,UP Yoddhas,Patna Pirates,40,37,UP Yoddhas,2023-04-17,Patna,0.6659489245947993,0.8428268885184655
6,PKL_S6_M108,Jaipur Pink Panthers,Gujarat Giants,33,42,Gujarat Giants,2023-04-18,Patna,0.7532824579055613,0.6586144567955755
6,PKL_S6_M109,Patna Pirates,Haryana Steelers,42,29,Patna Pirates,2023-04-19,Hyderabad,0.8428268885184655,0.778460382347631
6,PKL_S6_M110,Jaipur Pink Panthers,Telugu Titans,36,33,Telugu Titans,2023-04-20,Patna,0.7532824579055613,0.6902825067003335
6,PKL_S6_M111,Bengal Warriors,UP Yoddhas,40,31,Bengal Warriors,2023-04-21,Patna,0.8508501887857565,0.6659489245947993
6,PKL_S6_M112,Dabang Delhi KC,Puneri Paltan,43,30,Dabang Delhi KC,2023-04-22,Haryana,0.8070620317522609,0.657825832415188
6,PKL_S6_M113,Jaipur Pink Panthers,Telugu Titans,32,26,Jaipur Pink Panthers,2023-04-23,Hyderabad,0.7532824579055613,0.6902825067003335
6,PKL_S6_M114,Tamil Thalaivas,Jaipur Pink Panthers,29,44,Jaipur Pink Panthers,2023-04-24,Chennai,0.7436658484544713,0.7532824579055613
6,PKL_S6_M115,Gujarat Giants,Tamil Thalaivas,44,27,Gujarat Giants,2023-04-25,Hyderabad,0.6586144567955755,0.7436658484544713
6,PKL_S6_M116,UP Yoddhas,Jaipur Pink Panthers,37,44,Jaipur Pink Panthers,2023-04-26,Bengaluru,0.6659489245947993,0.7532824579055613
6,PKL_S6_M117,Dabang Delhi KC,Puneri Paltan,30,36,Puneri Paltan,2023-04-27,Jaipur,0.8070620317522609,0.657825832415188
6,PKL_S6_M118,Patna Pirates,Gujarat Giants,25,41,Gujarat Giants,2023-04-28,Lucknow,0.8428268885184655,0.6586144567955755
6,PKL_S6_M119,Dabang Delhi KC,Jaipur Pink Panthers,38,36,Dabang Delhi KC,2023-04-29,Kolkata,0.8070620317522609,0.7532824579055613
6,PKL_S6_M120,Puneri Paltan,Dabang Delhi KC,34,34,Dabang Delhi KC,2023-04-30,Ahmedabad,0.657825832415188,0.8070620317522609
6,PKL_S6_M121,Tamil Thalaivas,Jaipur Pink Panthers,36,44,Jaipur Pink Panthers,2023-05-01,Kolkata,0.7436658484544713,0.7532824579055613
6,PKL_S6_M122,U Mumba,Puneri Paltan,37,39,Puneri Paltan,2023-05-02,Haryana,0.8424470349569956,0.657825832415188
6,PKL_S6_M123,U Mumba,Puneri Paltan,43,30,U Mumba,2023-05-03,Bengaluru,0.8424470349569956,0.657825832415188
6,PKL_S6_M124,Haryana Steelers,Patna Pirates,34,43,Patna Pirates,2023-05-04,Lucknow,0.778460382347631,0.8428268885184655
6,PKL_S6_M125,Dabang Delhi KC,Patna Pirates,36,29,Dabang Delhi KC,2023-05-05,Jaipur,0.8070620317522609,0.8428268885184655
6,PKL_S6_M126,Dabang Delhi KC,UP Yoddhas,28,39,UP Yoddhas,2023-05-06,Lucknow,0.8070620317522609,0.6659489245947993
6,PKL_S6_M127,Tamil Thalaivas,UP Yoddhas,32,30,Tamil Thalaivas,2023-05-07,Pune,0.7436658484544713,0.6659489245947993
6,PKL_S6_M128,Dabang Delhi KC,Gujarat Giants,37,27,Dabang Delhi KC,2023-05-08,Delhi,0.8070620317522609,0.6586144567955755
6,PKL_S6_M129,Puneri Paltan,Dabang Delhi KC,36,37,Dabang Delhi KC,2023-05-09,Bengaluru,0.657825832415188,0.8070620317522609
6,PKL_S6_M130,UP Yoddhas,Dabang Delhi KC,26,41,Dabang Delhi KC,2023-05-10,Mumbai,0.6659489245947993,0.8070620317522609
6,PKL_S6_M131,Tamil Thalaivas,Jaipur Pink Panthers,36,37,Jaipur Pink Panthers,2023-05-11,Haryana,0.7436658484544713,0.7532824579055613
6,PKL_S6_M132,Bengal Warriors,Patna Pirates,32,42,Patna Pirates,2023-05-12,Patna,0.8508501887857565,0.8428268885184655
7,PKL_S7_M001,U Mumba,Patna Pirates,29,36,Patna Pirates,2023-01-01,Chennai,0.7797571527674485,0.7060271553263812
7,PKL_S7_M002,Gujarat Giants,UP Yoddhas,43,32,Gujarat Giants,2023-01-02,Lucknow,0.7309059260977793,0.6673487325228609
7,PKL_S7_M003,Telugu Titans,Patna Pirates,34,35,Telugu Titans,2023-01-03,Lucknow,0.7233614749488223,0.7060271553263812
7,PKL_S7_M004,Bengal Warriors,Telugu Titans,42,29,Bengal Warriors,2023-01-04,Chennai,0.7798411167493675,0.7233614749488223
7,PKL_S7_M005,U Mumba,Haryana Steelers,27,38,Haryana Steelers,2023-01-05,Jaipur,0.7797571527674485,0.6968736569899123
7,PKL_S7_M006,Dabang Delhi KC,Jaipur Pink Panthers,38,35,Dabang Delhi KC,2023-01-06,Jaipur,0.6756735977107181,0.7308338346867048
7,PKL_S7_M007,Gujarat Giants,Bengaluru Bulls,34,37,Bengaluru Bulls,2023-01-07,Jaipur,0.7309059260977793,0.803667257900874
7,PKL_S7_M008,U Mumba,Bengal Warriors,36,36,Bengal Warriors,2023-01-08,Chennai,0.7797571527674485,0.7798411167493675
7,PKL_S7_M009,U Mumba,UP Yoddhas,44,35,U Mumba,2023-01-09,Delhi,0.7797571527674485,0.6673487325228609
7,PKL_S7_M010,Gujarat Giants,Dabang Delhi KC,37,34,Gujarat Giants,2023-01-10,Kolkata,0.7309059260977793,0.6756735977107181
7,PKL_S7_M011,Bengal Warriors,U Mumba,38,34,Bengal Warriors,2023-01-11,Mumbai,0.7798411167493675,0.7797571527674485
7,PKL_S7_M012,Tamil Thalaivas,Puneri Paltan,37,31,Tamil Thalaivas,2023-01-12,Pune,0.6443751322835276,0.7779206918106649
7,PKL_S7_M013,Bengal Warriors,Bengaluru Bulls,42,33,Bengal Warriors,2023-01-13,Bengaluru,0.7798411167493675,0.803667257900874
7,PKL_S7_M014,U Mumba,Tamil Thalaivas,31,35,Tamil Thalaivas,2023-01-14,Jaipur,0.7797571527674485,0.6443751322835276
7,PKL_S7_M015,Gujarat Giants,Puneri Paltan,37,40,Puneri Paltan,2023-01-15,Chennai,0.7309059260977793,0.7779206918106649
7,PKL_S7_M016,Telugu Titans,Bengal Warriors,35,40,Bengal Warriors,2023-01-16,Chennai,0.7233614749488223,0.7798411167493675
7,PKL_S7_M017,Haryana Steelers,Bengaluru Bulls,43,29,Haryana Steelers,2023-01-17,Patna,0.6968736569899123,0.803667257900874
7,PKL_S7_M018,UP Yoddhas,Tamil Thalaivas,38,26,UP Yoddhas,2023-01-18,Delhi,0.6673487325228609,0.6443751322835276
7,PKL_S7_M019,Bengal Warriors,Patna Pirates,42,29,Bengal Warriors,2023-01-19,Patna,0.7798411167493675,0.7060271553263812
7,PKL_S7_M020,Jaipur Pink Panthers,Puneri Paltan,33,37,Puneri Paltan,2023-01-20,Lucknow,0.7308338346867048,0.7779206918106649
7,PKL_S7_M021,U Mumba,Dabang Delhi KC,32,37,Dabang Delhi KC,2023-01-21,Lucknow,0.7797571527674485,0.6756735977107181
7,PKL_S7_M022,Bengaluru Bulls,Bengal Warriors,37,40,Bengal Warriors,2023-01-22,Chennai,0.803667257900874,0.7798411167493675
7,PKL_S7_M023,Jaipur Pink Panthers,Gujarat Giants,27,34,Gujarat Giants,2023-01-23,Kolkata,0.7308338346867048,0.7309059260977793
7,PKL_S7_M024,Bengal Warriors,U Mumba,38,25,Bengal Warriors,2023-01-24,Mumbai,0.7798411167493675,0.7797571527674485
7,PKL_S7_M025,Tamil Thalaivas,Gujarat Giants,31,41,Gujarat Giants,2023-01-25,Chennai,0.6443751322835276,0.7309059260977793
7,PKL_S7_M026,Patna Pirates,Bengaluru Bulls,44,31,Patna Pirates,2023-01-26,Lucknow,0.7060271553263812,0.803667257900874
7,PKL_S7_M027,Gujarat Giants,Haryana Steelers,35,37,Gujarat Giants,2023-01-27,Kolkata,0.7309059260977793,0.6968736569899123
7,PKL_S7_M028,Gujarat Giants,Dabang Delhi KC,25,43,Dabang Delhi KC,2023-01-28,Bengaluru,0.7309059260977793,0.6756735977107181
7,PKL_S7_M029,Telugu Titans,Haryana Steelers,36,34,Haryana Steelers,2023-01-29,Haryana,0.7233614749488223,0.6968736569899123
7,PKL_S7_M030,Jaipur Pink Panthers,U Mumba,30,42,U Mumba,2023-01-30,Patna,0.7308338346867048,0.7797571527674485
7,PKL_S7_M031,Telugu Titans,Patna Pirates,29,40,Patna Pirates,2023-01-31,Haryana,0.7233614749488223,0.7060271553263812
7,PKL_S7_M032,Tamil Thalaivas,Gujarat Giants,39,34,Tamil Thalaivas,2023-02-01,Delhi,0.6443751322835276,0.7309059260977793
7,PKL_S7_M033,Haryana Steelers,U Mumba,43,27,Haryana Steelers,2023-02-02,Jaipur,0.6968736569899123,0.7797571527674485
7,PKL_S7_M034,Bengaluru Bulls,UP Yoddhas,29,37,UP Yoddhas,2023-02-03,Kolkata,0.803667257900874,0.6673487325228609
7,PKL_S7_M035,Puneri Paltan,Telugu Titans,37,29,Puneri Paltan,2023-02-04,Chennai,0.7779206918106649,0.7233614749488223
7,PKL_S7_M036,Puneri Paltan,Tamil Thalaivas,34,36,Tamil Thalaivas,2023-02-05,Pune,0.7779206918106649,0.6443751322835276
7,PKL_S7_M037,Telugu Titans,Bengaluru Bulls,41,27,Telugu Titans,2023-02-06,Jaipur,0.7233614749488223,0.803667257900874
7,PKL_S7_M038,Telugu Titans,Bengaluru Bulls,44,37,Telugu Titans,2023-02-07,Mumbai,0.7233614749488223,0.803667257900874
7,PKL_S7_M039,UP Yoddhas,Patna Pirates,43,37,UP Yoddhas,2023-02-08,Ahmedabad,0.6673487325228609,0.7060271553263812
7,PKL_S7_M040,Bengal Warriors,Gujarat Giants,32,39,Gujarat Giants,2023-02-09,Jaipur,0.7798411167493675,0.7309059260977793
7,PKL_S7_M041,UP Yoddhas,Bengal Warriors,31,38,Bengal Warriors,2023-02-10,Mumbai,0.6673487325228609,0.7798411167493675
7,PKL_S7_M042,U Mumba,Bengaluru Bulls,35,26,U Mumba,2023-02-11,Ahmedabad,0.7797571527674485,0.803667257900874
7,PKL_S7_M043,Bengaluru Bulls,Puneri Paltan,39,36,Bengaluru Bulls,2023-02-12,Pune,0.803667257900874,0.7779206918106649
7,PKL_S7_M044,UP Yoddhas,Dabang Delhi KC,30,43,Dabang Delhi KC,2023-02-13,Lucknow,0.6673487325228609,0.6756735977107181
7,PKL_S7_M045,Tamil Thalaivas,Patna Pirates,29,38,Patna Pirates,2023-02-14,Haryana,0.6443751322835276,0.7060271553263812
7,PKL_S7_M046,U Mumba,Jaipur Pink Panthers,30,37,Jaipur Pink Panthers,2023-02-15,Haryana,0.7797571527674485,0.7308338346867048
7,PKL_S7_M047,Patna Pirates,Haryana Steelers,40,33,Patna Pirates,2023-02-16,Haryana,0.7060271553263812,0.6968736569899123
7,PKL_S7_M048,U Mumba,UP Yoddhas,27,42,UP Yoddhas,2023-02-17,Chennai,0.7797571527674485,0.6673487325228609
7,PKL_S7_M049,U Mumba,Patna Pirates,43,25,U Mumba,2023-02-18,Delhi,0.7797571527674485,0.7060271553263812
7,PKL_S7_M050,Dabang Delhi KC,Jaipur Pink Panthers,36,42,Jaipur Pink Panthers,2023-02-19,Hyderabad,0.6756735977107181,0.7308338346867048
7,PKL_S7_M051,U Mumba,Bengaluru Bulls,43,28,U Mumba,2023-02-20,Jaipur,0.7797571527674485,0.803667257900874
7,PKL_S7_M052,Jaipur Pink Panthers,Bengal Warriors,37,38,Bengal Warriors,2023-02-21,Lucknow,0.7308338346867048,0.7798411167493675
7,PKL_S7_M053,U Mumba,Patna Pirates,37,36,U Mumba,2023-02-22,Mumbai,0.7797571527674485,0.7060271553263812
7,PKL_S7_M054,Bengal Warriors,U Mumba,38,25,Bengal Warriors,2023-02-23,Hyderabad,0.7798411167493675,0.7797571527674485
7,PKL_S7_M055,U Mumba,Telugu Titans,44,35,U Mumba,2023-02-24,Pune,0.7797571527674485,0.7233614749488223
7,PKL_S7_M056,Telugu Titans,Dabang Delhi KC,28,38,Dabang Delhi KC,2023-02-25,Kolkata,0.7233614749488223,0.6756735977107181
7,PKL_S7_M057,U Mumba,Telugu Titans,33,33,Telugu Titans,2023-02-26,Haryana,0.7797571527674485,0.7233614749488223
7,PKL_S7_M058,Puneri Paltan,Bengal Warriors,40,27,Puneri Paltan,2023-02-27,Jaipur,0.7779206918106649,0.7798411167493675
7,PKL_S7_M059,Jaipur Pink Panthers,Puneri Paltan,31,35,Puneri Paltan,2023-02-28,Kolkata,0.7308338346867048,0.7779206918106649
7,PKL_S7_M060,Patna Pirates,Telugu Titans,34,33,Patna Pirates,2023-03-01,Lucknow,0.7060271553263812,0.7233614749488223
7,PKL_S7_M061,U Mumba,Telugu Titans,33,26,U Mumba,2023-03-02,Jaipur,0.7797571527674485,0.7233614749488223
7,PKL_S7_M062,Patna Pirates,Dabang Delhi KC,31,42,Dabang Delhi KC,2023-03-03,Jaipur,0.7060271553263812,0.6756735977107181
7,PKL_S7_M063,U Mumba,Dabang Delhi KC,29,39,Dabang Delhi KC,2023-03-04,Pune,0.7797571527674485,0.6756735977107181
7,PKL_S7_M064,Bengaluru Bulls,Patna Pirates,44,29,Bengaluru Bulls,2023-03-05,Mumbai,0.803667257900874,0.7060271553263812
7,PKL_S7_M065,Gujarat Giants,Dabang Delhi KC,33,27,Gujarat Giants,2023-03-06,Hyderabad,0.7309059260977793,0.6756735977107181
7,PKL_S7_M066,Bengal Warriors,UP Yoddhas,33,29,Bengal Warriors,2023-03-07,Jaipur,0.7798411167493675,0.6673487325228609
7,PKL_S7_M067,Bengal Warriors,U Mumba,26,39,U Mumba,2023-03-08,Pune,0.7798411167493675,0.7797571527674485
7,PKL_S7_M068,Bengaluru Bulls,Jaipur Pink Panthers,31,33,Jaipur Pink Panthers,2023-03-09,Ahmedabad,0.803667257900874,0.7308338346867048
7,PKL_S7_M069,Gujarat Giants,Bengal Warriors,32,31,Gujarat Giants,2023-03-10,Mumbai,0.7309059260977793,0.7798411167493675
7,PKL_S7_M070,U Mumba,Bengal Warriors,34,43,Bengal Warriors,2023-03-11,Pune,0.7797571527674485,0.7798411167493675
7,PKL_S7_M071,UP Yoddhas,Tamil Thalaivas,26,36,Tamil Thalaivas,2023-03-12,Lucknow,0.6673487325228609,0.6443751322835276
7,PKL_S7_M072,Jaipur Pink Panthers,Dabang Delhi KC,36,33,Dabang Delhi KC,2023-03-13,Pune,0.7308338346867048,0.6756735977107181
7,PKL_S7_M073,Telugu Titans,UP Yoddhas,29,33,UP Yoddhas,2023-03-14,Ahmedabad,0.7233614749488223,0.6673487325228609
7,PKL_S7_M074,Haryana Steelers,Puneri Paltan,32,37,Haryana Steelers,2023-03-15,Patna,0.6968736569899123,0.7779206918106649
7,PKL_S7_M075,Gujarat Giants,Bengal Warriors,27,39,Bengal Warriors,2023-03-16,Kolkata,0.7309059260977793,0.7798411167493675
7,PKL_S7_M076,Jaipur Pink Panthers,UP Yoddhas,40,37,Jaipur Pink Panthers,2023-03-17,Kolkata,0.7308338346867048,0.6673487325228609
7,PKL_S7_M077,Haryana Steelers,U Mumba,28,34,U Mumba,2023-03-18,Patna,0.6968736569899123,0.7797571527674485
7,PKL_S7_M078,Gujarat Giants,Bengaluru Bulls,27,34,Bengaluru Bulls,2023-03-19,Kolkata,0.7309059260977793,0.803667257900874
7,PKL_S7_M079,Puneri Paltan,Bengal Warriors,27,37,Bengal Warriors,2023-03-20,Hyderabad,0.7779206918106649,0.7798411167493675
7,PKL_S7_M080,Bengaluru Bulls,Telugu Titans,37,36,Bengaluru Bulls,2023-03-21,Patna,0.803667257900874,0.7233614749488223
7,PKL_S7_M081,Patna Pirates,Tamil Thalaivas,36,42,Tamil Thalaivas,2023-03-22,Hyderabad,0.7060271553263812,0.6443751322835276
7,PKL_S7_M082,Gujarat Giants,Patna Pirates,36,29,Gujarat Giants,2023-03-23,Haryana,0.7309059260977793,0.7060271553263812
7,PKL_S7_M083,Tamil Thalaivas,Patna Pirates,34,35,Tamil Thalaivas,2023-03-24,Lucknow,0.6443751322835276,0.7060271553263812
7,PKL_S7_M084,Patna Pirates,UP Yoddhas,42,29,Patna Pirates,2023-03-25,Delhi,0.7060271553263812,0.6673487325228609
7,PKL_S7_M085,U Mumba,Bengaluru Bulls,25,35,Bengaluru Bulls,2023-03-26,Chennai,0.7797571527674485,0.803667257900874
7,PKL_S7_M086,U Mumba,Gujarat Giants,34,35,Gujarat Giants,2023-03-27,Chennai,0.7797571527674485,0.7309059260977793
7,PKL_S7_M087,U Mumba,Bengaluru Bulls,36,35,Bengaluru Bulls,2023-03-28,Hyderabad,0.7797571527674485,0.803667257900874
7,PKL_S7_M088,Telugu Titans,Dabang Delhi KC,36,30,Telugu Titans,2023-03-29,Pune,0.7233614749488223,0.6756735977107181
7,PKL_S7_M089,Bengal Warriors,Telugu Titans,42,30,Bengal Warriors,2023-03-30,Patna,0.7798411167493675,0.7233614749488223
7,PKL_S7_M090,Telugu Titans,Jaipur Pink Panthers,25,42,Jaipur Pink Panthers,2023-03-31,Hyderabad,0.7233614749488223,0.7308338346867048
7,PKL_S7_M091,U Mumba,Patna Pirates,35,40,Patna Pirates,2023-04-01,Chennai,0.7797571527674485,0.7060271553263812
7,PKL_S7_M092,Tamil Thalaivas,UP Yoddhas,38,25,Tamil Thalaivas,2023-04-02,Patna,0.6443751322835276,0.6673487325228609
7,PKL_S7_M093,Telugu Titans,Tamil Thalaivas,30,36,Tamil Thalaivas,2023-04-03,Pune,0.7233614749488223,0.6443751322835276
7,PKL_S7_M094,Patna Pirates,Dabang Delhi KC,32,41,Dabang Delhi KC,2023-04-04,Haryana,0.7060271553263812,0.6756735977107181
7,PKL_S7_M095,Bengaluru Bulls,Patna Pirates,38,31,Bengaluru Bulls,2023-04-05,Kolkata,0.803667257900874,0.7060271553263812
7,PKL_S7_M096,Tamil Thalaivas,UP Yoddhas,29,38,UP Yoddhas,2023-04-06,Bengaluru,0.6443751322835276,0.6673487325228609
7,PKL_S7_M097,Haryana Steelers,Jaipur Pink Panthers,27,41,Jaipur Pink Panthers,2023-04-07,Jaipur,0.6968736569899123,0.7308338346867048
7,PKL_S7_M098,Puneri Paltan,Dabang Delhi KC,37,33,Puneri Paltan,2023-04-08,Hyderabad,0.7779206918106649,0.6756735977107181
7,PKL_S7_M099,Dabang Delhi KC,Tamil Thalaivas,29,39,Tamil Thalaivas,2023-04-09,Hyderabad,0.6756735977107181,0.6443751322835276
7,PKL_S7_M100,Dabang Delhi KC,Tamil Thalaivas,43,31,Dabang Delhi KC,2023-04-10,Mumbai,0.6756735977107181,0.6443751322835276
7,PKL_S7_M101,Puneri Paltan,U Mumba,38,28,Puneri Paltan,2023-04-11,Hyderabad,0.7779206918106649,0.7797571527674485
7,PKL_S7_M102,Puneri Paltan,U Mumba,44,36,Puneri Paltan,2023-04-12,Patna,0.7779206918106649,0.7797571527674485
7,PKL_S7_M103,U Mumba,Jaipur Pink Panthers,41,28,U Mumba,2023-04-13,Delhi,0.7797571527674485,0.7308338346867048
7,PKL_S7_M104,Dabang Delhi KC,UP Yoddhas,42,29,Dabang Delhi KC,2023-04-14,Pune,0.6756735977107181,0.6673487325228609
7,PKL_S7_M105,UP Yoddhas,Dabang Delhi KC,32,31,UP Yoddhas,2023-04-15,Kolkata,0.6673487325228609,0.6756735977107181
7,PKL_S7_M106,Patna Pirates,Dabang Delhi KC,30,33,Dabang Delhi KC,2023-04-16,Bengaluru,0.7060271553263812,0.6756735977107181
7,PKL_S7_M107,Patna Pirates,Dabang Delhi KC,37,31,Patna Pirates,2023-04-17,Delhi,0.7060271553263812,0.6756735977107181
7,PKL_S7_M108,Bengaluru Bulls,UP Yoddhas,35,35,UP Yoddhas,2023-04-18,Delhi,0.803667257900874,0.6673487325228609
7,PKL_S7_M109,Puneri Paltan,UP Yoddhas,41,36,Puneri Paltan,2023-04-19,Patna,0.7779206918106649,0.6673487325228609
7,PKL_S7_M110,Tamil Thalaivas,U Mumba,34,35,Tamil Thalaivas,2023-04-20,Patna,0.6443751322835276,0.7797571527674485
7,PKL_S7_M111,Patna Pirates,Dabang Delhi KC,38,31,Patna Pirates,2023-04-21,Haryana,0.7060271553263812,0.6756735977107181
7,PKL_S7_M112,UP Yoddhas,Jaipur Pink Panthers,32,34,UP Yoddhas,2023-04-22,Mumbai,0.6673487325228609,0.7308338346867048
7,PKL_S7_M113,Tamil Thalaivas,Telugu Titans,32,34,Tamil Thalaivas,2023-04-23,Patna,0.6443751322835276,0.7233614749488223
7,PKL_S7_M114,Haryana Steelers,Tamil Thalaivas,37,30,Haryana Steelers,2023-04-24,Delhi,0.6968736569899123,0.6443751322835276
7,PKL_S7_M115,Puneri Paltan,Jaipur Pink Panthers,43,32,Puneri Paltan,2023-04-25,Mumbai,0.7779206918106649,0.7308338346867048
7,PKL_S7_M116,Patna Pirates,U Mumba,44,31,Patna Pirates,2023-04-26,Mumbai,0.7060271553263812,0.7797571527674485
7,PKL_S7_M117,Telugu Titans,Bengal Warriors,44,33,Telugu Titans,2023-04-27,Hyderabad,0.7233614749488223,0.7798411167493675
7,PKL_S7_M118,Gujarat Giants,Tamil Thalaivas,32,26,Gujarat Giants,2023-04-28,Pune,0.7309059260977793,0.6443751322835276
7,PKL_S7_M119,Dabang Delhi KC,UP Yoddhas,27,34,UP Yoddhas,2023-04-29,Ahmedabad,0.6756735977107181,0.6673487325228609
7,PKL_S7_M120,Gujarat Giants,Dabang Delhi KC,36,27,Gujarat Giants,2023-04-30,Pune,0.7309059260977793,0.6756735977107181
7,PKL_S7_M121,UP Yoddhas,Jaipur Pink Panthers,32,34,Jaipur Pink Panthers,2023-05-01,Mumbai,0.6673487325228609,0.7308338346867048
7,PKL_S7_M122,Tamil Thalaivas,Gujarat Giants,36,36,Tamil Thalaivas,2023-05-02,Lucknow,0.6443751322835276,0.7309059260977793
7,PKL_S7_M123,UP Yoddhas,Puneri Paltan,25,41,Puneri Paltan,2023-05-03,Ahmedabad,0.6673487325228609,0.7779206918106649
7,PKL_S7_M124,Bengal Warriors,Jaipur Pink Panthers,35,32,Bengal Warriors,2023-05-04,Lucknow,0.7798411167493675,0.7308338346867048
7,PKL_S7_M125,U Mumba,Puneri Paltan,34,34,U Mumba,2023-05-05,Chennai,0.7797571527674485,0.7779206918106649
7,PKL_S7_M126,Jaipur Pink Panthers,Puneri Paltan,34,32,Jaipur Pink Panthers,2023-05-06,Bengaluru,0.7308338346867048,0.7779206918106649
7,PKL_S7_M127,Bengal Warriors,Tamil Thalaivas,36,32,Tamil Thalaivas,2023-05-07,Hyderabad,0.7798411167493675,0.6443751322835276
7,PKL_S7_M128,U Mumba,Jaipur Pink Panthers,35,31,U Mumba,2023-05-08,Hyderabad,0.7797571527674485,0.7308338346867048
7,PKL_S7_M129,U Mumba,UP Yoddhas,35,36,U Mumba,2023-05-09,Hyderabad,0.7797571527674485,0.6673487325228609
7,PKL_S7_M130,Telugu Titans,Jaipur Pink Panthers,43,36,Telugu Titans,2023-05-10,Jaipur,0.7233614749488223,0.7308338346867048
7,PKL_S7_M131,Jaipur Pink Panthers,Bengal Warriors,41,36,Jaipur Pink Panthers,2023-05-11,Chennai,0.7308338346867048,0.7798411167493675
7,PKL_S7_M132,Puneri Paltan,Gujarat Giants,31,40,Gujarat Giants,2023-05-12,Bengaluru,0.7779206918106649,0.7309059260977793
8,PKL_S8_M001,Dabang Delhi KC,Patna Pirates,35,33,Patna Pirates,2023-01-01,Jaipur,0.6889152689528258,0.8436197602859312
8,PKL_S8_M002,Bengaluru Bulls,Tamil Thalaivas,33,41,Tamil Thalaivas,2023-01-02,Delhi,0.6326140013587499,0.6701551334218623
8,PKL_S8_M003,Dabang Delhi KC,Tamil Thalaivas,44,26,Dabang Delhi KC,2023-01-03,Ahmedabad,0.6889152689528258,0.6701551334218623
8,PKL_S8_M004,Dabang Delhi KC,Bengal Warriors,35,26,Dabang Delhi KC,2023-01-04,Ahmedabad,0.6889152689528258,0.8370795402974358
8,PKL_S8_M005,Dabang Delhi KC,Patna Pirates,33,32,Dabang Delhi KC,2023-01-05,Ahmedabad,0.6889152689528258,0.8436197602859312
8,PKL_S8_M006,Tamil Thalaivas,UP Yoddhas,30,34,UP Yoddhas,2023-01-06,Lucknow,0.6701551334218623,0.7294801414073295
8,PKL_S8_M007,Bengaluru Bulls,Tamil Thalaivas,44,25,Bengaluru Bulls,2023-01-07,Hyderabad,0.6326140013587499,0.6701551334218623
